group_id,post_id,link_post,public_time_post,first_collect_time_post,lastest_collect_time_post,content_text_post,number_like_post,number_love_post,number_support_post,number_haha_post,number_wow_post,number_sorry_post,number_anger_post,number_share_post,number_cmt_post,number_reaction_post,place_post,hastag_post,image_link_post,image_content_post,source_crawl_post,type_source_post,user_post
213755129097546,952759935197058,https://www.facebook.com/groups/213755129097546/permalink/952759935197058,2020-07-15,2020-07-31,2020-07-31,"Chè bưởi, chè khoai dẻo, pudding đậu nành trân châu , 🌈, .,  —,  Chick garden - 105c3 Nguyễn Ngọc Doãn.,  25-29k,  9h-22h30,  —,  Nhìn bát chè khoai dẻo ở đây ngồn ngộn thích mắt phết. Nào là pudding xoài, khoai dẻo thơm bùi, trân châu các loại.. bát này phải 2 người ăn.,  Vị khoai bùi, thơm ăn khá hợp với thạch xoài ngọt mát tuy nhiên hơi ngọt với mình.,  Chè bưởi ngọt thanh hơn, nhìn nâu thích mắt. Cùi thì cắt miếng to xong cho nhiều phết, bác nào thích cùi thì chuẩn ngay nhé. Đỗ cũng luộc kĩ mềm.,  Pudding đậu nành trân châu nhiều trân châu cực. Đậu nành ngậy thơm nhẹ, núng nính ăn hợp mấy hôm trời nóng cực. Nhưng món này phải ăn nhanh nhé, vì khá nhanh chảy.",100,2,0,1,0,0,0,2,16,103,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109809652_3175253825854070_108490632415966137_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=RWqtpd3Ej-EAX8OUCci&_nc_ht=scontent-amt2-1.xx&oh=6a8a470b25ab8120734fe58938408cf5&oe=5F47546B https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/110169804_3175254002520719_7017871280079012180_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=vofQtF5dDmIAX_iGsX3&_nc_ht=scontent-ams4-1.xx&oh=70b61dbc20abbceb75ef7c0ddee959ff&oe=5F47AF4D https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107732499_3175253865854066_2043084494002697651_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=Dv9UeCSKZ3YAX-9xPD5&_nc_ht=scontent-amt2-1.xx&oh=c11ac259cc1dd75ba490dfcc9bf357f3&oe=5F4B189D https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/108833795_3175254102520709_614276235697616886_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=PmOnLt0RvP0AX8RCfav&_nc_ht=scontent-amt2-1.xx&oh=432768024bbc0e3a188144df77c523f0&oe=5F4972A0," drink and food, fruit and food, 1 person, food",FACEBOOK,SOCIAL_NETWORK,100001084518480
213755129097546,953886285084423,https://www.facebook.com/groups/213755129097546/permalink/953886285084423,2020-07-17,2020-07-31,2020-07-31,"[ Góc khennnn ] ,  Nếu một ngày bị đồ Hàn quật thì mọi người nhất định đừng bỏ qua The B nhé,  Tàu ngầm trong group khá lâu rồi, hôm nay em mới mạnh dạn “kính hội” quán này!!!,  , 📍, 15 Dã Tượng, Hoàn Kiếm , 👉,  @theb.originaltaste,   Như hình là combo 3 có giá 300K cho 4-5 người ăn luôn. Bao gồm cực nhiều kimpap, gà sốt 3 vị, khoai tây lắc phomai, miến trộn, rau ăn kèm.,  Gà cùng nước sốt đậm đà, khoai tây giòn tan nóng sốt, miến trộn cũng ăn điểm luôn. ,  Thực đơn tại quán vô cùng phong phú, bày trí xinh xắn, quán decor nhẹ nhàng chuẩn style Hàn Quốc luôn ^^,  IG: @les_bonheur_16",1142,44,5,1,0,0,0,55,302,1192,,,https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-9/107714922_325513435157302_7773492267956485152_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=f_YxCZwX1woAX-bXRuF&_nc_ht=scontent-lht6-1.xx&oh=4946d2f7b502c73f1c63859ad0837f98&oe=5F49D0EE https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-9/109241353_325513285157317_8325704695868861662_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=-90YQxbHOfUAX8oAgQL&_nc_ht=scontent-lht6-1.xx&oh=334bf66c603fdd9bbcee93e93bda4553&oe=5F496F15 https://scontent-lht6-1.xx.fbcdn.net/v/t1.0-9/108177445_325513381823974_3723961237560138118_o.jpg?_nc_cat=100&_nc_sid=07e735&_nc_ohc=epm5k_QEIpAAX84e6xg&_nc_ht=scontent-lht6-1.xx&oh=4201507c6df391dda042a71f48645421&oe=5F47548D https://scontent-lhr8-1.xx.fbcdn.net/v/t1.0-9/109409277_325513331823979_1920022214196690568_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=zNUTVMbXx5kAX-u5KqC&_nc_ht=scontent-lhr8-1.xx&oh=0ddab4ef7706cae9d7f6b4ffd88755f7&oe=5F49FF5C," food, food, food",FACEBOOK,SOCIAL_NETWORK,100030959453933
213755129097546,946405742499144,https://www.facebook.com/groups/213755129097546/permalink/946405742499144,2020-07-07,2020-07-31,2020-07-31,"GÓC NGẬP TÔM , 🦐,  , 🦐,  , 🦐,  ,  Với tín đồ nghiện Tôm, Hải Sản thì đây là một địa chỉ không thể bỏ qua , 🦞, 🦞,  ,  , 🦞, Mr Tom America- 295 Trần Đại Nghĩa ,  Ở  đây có sốt khá là đậm đà, xen lẫn chút cay nhẹ và ngọt thơm của bơ, ăn cùng với Crawfish và cua tuyết siêu hợp, chấm thêm chút bánh mỳ ngon khó quên lun , =), ))  ,  Mùi thơm nức kiểu cay nồng chua ngọt hải sản , 🤤, 🤤,  ăn tại văn phòng xong đến chiều vẫn ngập mùi ạ  nhưng mà mùi mê í , 😭, 😭,  ,  Giá ở đây giao động từ 170K-400K. Đợi ship khoảng 20-30p thì có đồ nha , :), ) cái này phải ăn ngay khi nhận ship lun hông thì nên hâm nóng lại ăn cho bao ngon lun các bạn nhaa !! ,  , #, kerochewchew,  , #, mrtomamerican,  , #, tôm,  , #, haisan",81,6,0,0,1,0,0,8,29,88,,kerochewchew mrtomamerican tôm haisan,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107513621_1643703712469658_8768111156427818677_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=l7ZlC3aERp4AX_0s-2i&_nc_ht=scontent-amt2-1.xx&oh=654aa4130e32dab905083fb0fd28fc73&oe=5F48BAA4 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/106023055_1643703759136320_8099903191917138859_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=pBQUKhq4ntgAX89_rFO&_nc_ht=scontent-amt2-1.xx&oh=3d603a1e0c9009168c3acfb9e3f66810&oe=5F47BE25 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/105980736_1643703849136311_2797549674021073506_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=1t5kuhjH54cAX-\-\wJ23&_nc_ht=scontent-ams4-1.xx&oh=c47fcda215fe47d161b2a18b285de6e6&oe=5F49B098 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/106920911_1643703689136327_3996610713944229866_n.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=dJh6nEF4_JcAX8J9uGl&_nc_ht=scontent-amt2-1.xx&oh=89779a1ea8e362d807d92fe9def016d0&oe=5F485107," food, food, food",FACEBOOK,SOCIAL_NETWORK,100004901349549
213755129097546,956551501484568,https://www.facebook.com/groups/213755129097546/permalink/956551501484568,2020-07-20,2020-07-31,2020-07-31,"[Góc trải nghiệm tốt] BBQ Chicken - 316 Bà Triệu,  Đi ăn theo tiếng gọi của review và cái kết thực sự đáng đồng tiền bát gạo các pác ạ , 😋,  , 📍,  Vị trí: nhà hàng mới ngay khu Vincom Bà Triệu, cạnh quán cà phê Starbucks,  , ✨,  Về không gian: quán decor theo phong cách Hàn Quốc với graphic là đèn led vô cùng bắt mắt. Bước vào nhà hàng sẽ chỉ bật kênh giải trí hoặc nhạc Hàn Quốc thôi nha.,  , 🍗,  Về đồ ăn: menu vô cùng đa dạng nhìn món nào cũng hấp đẫn muốn gọi ngay á. Bọn mình đi 2 người mà muốn ăn đc nhiều vị gà nên quyết định chọn 1 set gà UFO với 1 bát salad hỗn hợp để giải ngấy.,  - Gà UFO là sự kết hợp của 4 vị gà: gà phô mai, gà cay ngọt, gà mật ong tỏi và gà truyền thống. Pác nào mà bị nghiền cheese thì thực sự không nên bỏ qua set này đâu nha. Gà cuốn với phô mai tan chảy thực sự là đê mê, 🤤,  Mình thích nhất là gà mật ong tỏi, vỏ ngoài vàng ruộm với nước sốt mật ong + tỏi, ai ko ăn đc tỏi thì ko cần phải lo đâu vì mùi tỏi gần như là ko có, tỏi như kiểu chỉ để trang trí thôi. Ăn gà, uống bia thì đúng là best , :), )) Ở đây còn đang có ưu đãi uống bia free vs refill pepsi tươi ko giới hạn nên là cứ xoã thôi , :), ))),  - Salad hỗn hợp: ấn tượng đầu tiên là đẹp, có đậu, ngô, bơ, cà chua, trứng cút và gà nướng, ăn kèm nước sốt sữa chua thấy man mát vừa miệng. Ai muốn ăn đậm vị hơn có thể nhờ nhân viên đổi sang loại nước sốt khác nha.,  , 💁‍♀, Về phục vụ: Quán mới mở nên dịch vụ chưa đc hoàn thiện tuy nhiên mình thấy các bạn nhân viên và chị quản lý đều nice + support rất nhiệt tình.,  , 💸, Về giá: 60k - 350k. Mình thấy đi đông thì sẽ ăn được nhiều mà chia ra lại rẻ nữa.,  Chắc chắn mình sẽ quay lại và xác định đóng họ dài dài ở đây , 😂, , hy vọng mọi người cũng sẽ có những trải nghiệm tuyệt vời tại đây , ☺️",32,0,0,0,0,0,0,3,1,32,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/108048130_304717660939224_7212518650007434315_n.jpg?_nc_cat=109&_nc_sid=ca434c&_nc_ohc=x7oOerhvSF4AX-eaDor&_nc_ht=scontent-amt2-1.xx&oh=5c37a1c5d29b92684f188fff6ebe4eb5&oe=5F47D075,,FACEBOOK,SOCIAL_NETWORK,100042029761279
213755129097546,952812935191758,https://www.facebook.com/groups/213755129097546/permalink/952812935191758,2020-07-16,2020-07-31,2020-07-31,"Mọi người ơi,  Cho em xin địa chỉ Bánh Tráng Ngon ở Hà Nội với ạ , 🥺",695,7,3,1,0,0,0,26,289,706,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108040381_1609611139194207_8053604031582223400_n.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=Mbg1iP6o4zMAX-HNUGc&_nc_ht=scontent-ams4-1.xx&oh=53a3cfb5222cb0aa603b357cdbef9f7d&oe=5F496303,,FACEBOOK,SOCIAL_NETWORK,100004360089697
213755129097546,923986501407735,https://www.facebook.com/groups/213755129097546/permalink/923986501407735,2020-06-06,2020-07-31,2020-07-31,"Quay lại Phong Ốc lại đúng vào lúc thèm ốc, ngồi ngắm đường phố nhâm nhi ốc thích thiệt, lần trước đi đã cảm thấy ưng ý lắm rùi, lần này có gọi hơi mạnh mồm xíu, nhưng căn bản là đã ngon rồi nên có gọi nữa thì cũng vẫn là thèm thôi , 🤤,  Quán lần này mới update thêm món Cút Lộn Xào Me, tui có thử mà thấy ngon lắm nhá, thơm mùi me mà vị chua chua ăn đưa miệng lắm cơ, 4 đứa cứ đâm đầu vào ăn và bát đó sạch bong sáng bóng chỉ vỏn vẹn 5 phút không hơn không kém , 😂,  Ở đây thì có đầy đủ các loại ốc để cho các ông lựa chọn từ ốc thường, ốc bông, ốc hương, ốc len,...Còn có cả ngao, sò, cà na, thưng, hàu,...thoải mái để các ông lựa chọn lun. Tui vẫn khoái hấp thái, xào me với xào bơ tỏi vị đậm đà mà thơm lắm nhá. Ngao với ốc ở đây thì được làm kĩ, sạch sẽ nên ăn không hề có cảm giác lợn cợn sạn trong miệng, bị hôi bị tanh đâu. Các bác nhớ gọi thêm cả bánh mì để chấm sốt nhá, tui là tui quyết phải quét hết sốt mới đứng lên đó. Quán buổi tối đông khách phết nên các ông có thể sắp xếp thời gian qua đây check nha, đảm bảo không thất vọng đâu , 😍,  _______________________,  𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻:,  , 📍, Phong Ốc - Số 2 Hàng Than, Hoàn Kiếm, Hà Nội,  , 💲, 100-150k/người,  , ⏰, 17:30-23:30",219,9,0,0,1,0,0,16,56,229,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/101835825_777149309757348_7238674497765298951_n.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=J5CZAB5PsVMAX_IjHx7&_nc_ht=scontent-ams4-1.xx&oh=e4c94a32bf83c97287466592c054645b&oe=5F49BDE8 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/102393109_777149526423993_8041770049777640632_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=NX14Mlqhh3QAX_C9xfG&_nc_ht=scontent-ams4-1.xx&oh=161a804784be98b790468781aaff2e34&oe=5F4761D7 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/102772881_777149593090653_6386568648233819258_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=H4ZFVKHPAB4AX_m9PxX&_nc_ht=scontent-ams4-1.xx&oh=97e65514cb7e7fd1e1b8c4cf96d82df6&oe=5F4AFB4D https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/101292702_777149359757343_5533395968791327409_n.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=UyaGOwkMkRkAX8PLezw&_nc_ht=scontent-ams4-1.xx&oh=ea047dad8f18f99e4ca9800e67e7c0c5&oe=5F4A73C3 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/101226869_777149403090672_7677886965183669824_n.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=wDvwkkXmt5IAX_rzxIK&_nc_ht=scontent-ams4-1.xx&oh=0c71979ad85bc0cb250cbbd24640746c&oe=5F4863CC," food, food, food, food",FACEBOOK,SOCIAL_NETWORK,100023868593447
213755129097546,955396128266772,https://www.facebook.com/groups/213755129097546/permalink/955396128266772,2020-07-18,2020-07-31,2020-07-31,"Phở xào - Hàng Buồm.,  , ☑️,  Follow me on Insta: , https://www.instagram.com/eatwithbeann_,  Chất lượng : 9/10,  Dịch vụ : 8/10,  Không gian : 5/10,  Được ngày uống cốc Phúc Long lúc đói bị say nên phải đi đánh chén ngay 1 đĩa phở xào Hàng Buồm. Thịt bắp bò gân giòn ngon mềm dẻo, ăn mê lắm. Dưa góp ăn kèm rất ngon & giải ngấy. Phở xào ở đây bao năm vẫn đáng đống tiền bát gạo. Bắp chần cũng ngon lắm nha, mọi người gọi đĩa quẩy chấm cùng bao phê. Giá :60k/1 đĩa nha mọi người , 😘,  , 👉,  Phở Xào Bắp Bò.,  , 📍,  ĐỊA CHỈ: 11 Hàng Buồm, Hoàn Kiếm, Hà Nội.,  , ⏰,  THỜI GIAN: 18:00 - 23:00",247,15,1,0,0,0,0,9,58,263,,,https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/107988631_4100969469944758_1238714430593791003_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=zFEKWknANaoAX-NWbO9&_nc_ht=scontent-bos3-1.xx&oh=f1708518a7d8860e0bd8a6c566778275&oe=5F496CFF https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/109062547_4100969829944722_5678724791442965925_o.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=mp0HomkSDyAAX_Hho56&_nc_ht=scontent-bos3-1.xx&oh=af2efb2dc4f8d3bc2c2d22f034e6124e&oe=5F485435 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/109530846_4100969553278083_9147786252274104000_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=adJuZ1hnNXQAX-F2yxo&_nc_ht=scontent-bos3-1.xx&oh=28474edf090659915c3890a5c5f8b7ba&oe=5F4A4057 https://scontent-bos3-1.xx.fbcdn.net/v/t1.0-9/108416009_4100969726611399_7313064322859449733_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=QJZu42VhWeYAX-InEG4&_nc_ht=scontent-bos3-1.xx&oh=06968af1326f2770fb207cb4a0a3fa22&oe=5F485F39," food, food, food",FACEBOOK,SOCIAL_NETWORK,100000952378480
213755129097546,954443488362036,https://www.facebook.com/groups/213755129097546/permalink/954443488362036,2020-07-17,2020-07-31,2020-07-31,"Quanh Ha Đông có gì ngon nhỉ mn. Trước e ăn bát phở gàu có 30k mà giừo chuyển đi xa quá , 😞,  e xin vài địa chỉ những quán ngon mà rẻ như thế này để sv gắn bó lâu dài , 🤣,  bún phờ chè cháo các kiểu luôn ạ , 😀",169,1,0,0,0,0,0,1,49,170,,,https://scontent-lhr8-1.xx.fbcdn.net/v/t1.0-9/109791279_2667387850146010_2109063436511861546_n.jpg?_nc_cat=102&_nc_sid=ca434c&_nc_ohc=Ak0TQBhNKYAAX8azkcB&_nc_ht=scontent-lhr8-1.xx&oh=da9e8700cfc55b16c0bdd2a40c1265f3&oe=5F47CDF8,,FACEBOOK,SOCIAL_NETWORK,100006244629420
213755129097546,952386461901072,https://www.facebook.com/groups/213755129097546/permalink/952386461901072,2020-07-15,2020-07-31,2020-07-31,"Chè Suvy Quang Trung , 🥳, 🥳, 🥳,  Cửa hàng thoáng ,sạch sẽ , 👌🏻,  Hai món beat của quán không nên bỏ qua : SỮA CHUA HOA QUẢ  vs CHÈ KHÚC BẠCH ... ăn là nghiền , nhất là những ngày nóng nực như hiện nay nà , ☀️,  Chè khúc bạch thơm ngon béo ngậy,  Sữa chua thì thanh mát hoa quả tươi roi rói, bát thì xinh xinh nên vừa đẹp mắt và ngon miệng , 💯,  , 📍, Chè Nhà Suvy - 20 Quang Trung, Hoàn Kiếm,  Cửa hàng có cả trên app NOW ,  , 🕰, 11h - 21h30,  , 💰, 30ngàn /bát,  , #, chenhasuvy",413,12,0,1,1,0,0,14,144,427,,chenhasuvy,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107872012_1601573493332527_5294095939119427109_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=YdDzNttT59kAX9JFqBx&_nc_ht=scontent-ams4-1.xx&oh=94ba03e63ab6f6260957e2ac277bb8da&oe=5F48BCD1 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/107668500_1601574079999135_127002962264599771_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=Q5ZSdqjVJfkAX_trXDS&_nc_ht=scontent-amt2-1.xx&oh=bf79d6ee478995fc72ec21c9c7d1a4ae&oe=5F493EBD https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109321954_1601573526665857_4189917455996448028_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=i_Ojjo32UzoAX8AUw29&_nc_ht=scontent-ams4-1.xx&oh=fa16f39c35ec4ac29d8564b8256ec1c0&oe=5F475C23 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/108775346_1601573569999186_8934243793388172063_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=JH1FPDliW-oAX9XpTCo&_nc_ht=scontent-amt2-1.xx&oh=2ef6756c05bc94ab8fb6cb77e1ea1ddd&oe=5F49E5CF," food, food, food",FACEBOOK,SOCIAL_NETWORK,100004396743402
213755129097546,953877248418660,https://www.facebook.com/groups/213755129097546/permalink/953877248418660,2020-07-16,2020-07-31,2020-07-31,"𝐂𝐡â𝐧 𝐠à, 𝐜á𝐧𝐡 𝐠à 𝐜𝐡𝐢ê𝐧 𝐦ắ𝐦.,  , ☑️,  Follow me on Insta: , https://www.instagram.com/heyybeann,  ,  Chất lượng : 9/10,  Dịch Vụ : 8:10,  Không gian : 7/10,  Quán này bán quá lâu đời rồi từ hồi mình còn bé tí, vị trà sữa truyền thống bao năm không thay đổi, giá rẻ, đậm chất đường phố Hà Nội. Lần nào qua cũng gọi combo trà sữa cacao & chân gà, cánh gà chiên mắm ở đây ngon lắm. Sốt đậm đà chua ngọt cay nhẹ ,cánh gà được chiên vàng bắt mắt, không bị già quá cảm giác ăn không bị khô.,  -\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\,  , 👉,  Trà sữa 172.,  , 📍,  ĐỊA CHỈ: 172 Triệu Việt Vương, Hai Bà Trưng, Hà Nội.,  , ⏰,  THỜI GIAN: 8:30 - 22:00,  , 📃,  GIÁ TIỀN : 20.000 - 50.000 vnđ",270,8,1,1,0,0,0,14,104,280,,,https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/108194170_4092074590834246_5964985174912095132_o.jpg?_nc_cat=103&_nc_sid=07e735&_nc_ohc=oPGYJGCXcHcAX85GIMh&_nc_ht=scontent-ams4-1.xx&oh=45b4c307702cb17393dbeb458321bb99&oe=5F4A80BC https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109712643_4092074817500890_4468060551971910366_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=LiUMo1H1CHEAX9xoFcE&_nc_ht=scontent-ams4-1.xx&oh=ad3267643a4304b8fac1f4223e8268a3&oe=5F480F49 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/109736016_4092074940834211_2948181145074436385_o.jpg?_nc_cat=104&_nc_sid=07e735&_nc_ohc=jrL7iDetAysAX9j5pb2&_nc_ht=scontent-ams4-1.xx&oh=1e18b560282c684d63863e8d2f04e830&oe=5F490F32 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107724033_4092074680834237_1129520943876027637_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=uYUDW6GLhdMAX8k5-_G&_nc_ht=scontent-ams4-1.xx&oh=00250f802399d1c880f47570964f0ab7&oe=5F497A4C," food, food, food",FACEBOOK,SOCIAL_NETWORK,100000952378480
213755129097546,952760328530352,https://www.facebook.com/groups/213755129097546/permalink/952760328530352,2020-07-15,2020-07-31,2020-07-31,"ĐI ĂN CHÈ BÁT KHU BÁCH KHOA – MÓN ĂN VẶT HỢP LÍ CHO NHỮNG NGÀY HÈ , 🤟, 👉,  Với cái nắng nóng gay gắt hiện tại như ở Hà Nội thì hẳn các bạn sẽ đều giống như mình thích ăn những món ăn nhiều nước và những món ăn vặt mát lạnh sảng khoái. Và hôm nay mình sẽ mách cho các bạn một quán chè bát cực ngon và rẻ khu Bách Khoa. Quán này thì có lẽ là khá nổi tiếng và có tới 5 cơ sở nên các bạn hoàn toàn có thể yên tâm về chất lượng, mình thì mình ăn quán này từ đợt học ở Bách Khoa cũng phải đc 6 năm rồi đó ạ., 👉,  Ở đây menu khá đa dạng và có cả đồ ăn vặt nữa, bạn nào thích có thể gọi thêm, mình có để ảnh menu ở dưới cho các bạn tham khảo. Hôm nay, mình đi 2 người gọi 2 bát mỗi bát 1 hương vị khác nhau đó là: Rau Câu Cốt Dừa Thập Cẩm và Sữa Chua Thạch Mít Chân Trâu. Topping thì như ảnh các bạn có thể nhìn thấy là có những cái chung như là trân châu, thạch, nha đam. Về phần nước cốt dừa thì rất thơm, ngọt vừa phải không bị gắt quá và cũng là một cái mình rất thích khi ăn ở đây, à còn có thêm cả một chút kiểu cà phê nữa ăn rất hợp các bạn ạ. Còn về sữa chua thì theo cảm nhận của anh bạn mình thì rất ok, mít cũng rất tươi và không bị khô., 👉,  Về phục vụ và không gian quán thì quán có chỗ ngồi khá rộng dãi vì là trong ngõ xung quanh lại là khu tập thể nên gần như nắng không chiếu tới, ngồi khá thoải mái. Nhân viên phục vụ tác phong khá nhanh nhẹn, bạn chỉ cần ghi order 1 lát sau là ra đồ, không phải nhạc chờ lâu., 💵, 💵,  Giá cả thì mình thấy cũng rẻ, hợp lí với khu đông sinh viên như BK và ăn cũng rất vào việc nữa. Nếu các bạn chỉ ăn chè không thì cầm đâu đó khoảng 30-40k là “múc” được 2 bát rồi ạ , ;),  ), 📍,  Địa chỉ của quán: 107 Nhà K6A Ngõ 48 Tạ Quang Bửu, Bách Khoa, Hà Nội. Không quá khó tìm đâu các bạn, cứ tới ngõ 48 TQB sau đó hỏi người dân ở đó quán Chè Ngọc Thạch là họ chỉ cho bạn ngay., Follow ins và utube của mình để biết thêm nhiều địa chỉ ăn uống ngon nữa nhé:, https://www.youtube.com/channel/UCjVW8A92SRuI5txhZyyAMkg, https://www.instagram.com/tung_anh2210/",123,1,0,0,0,2,0,3,31,126,,,https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109412933_3781156225234906_3530262169138474416_o.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=pdoNwhozN48AX_QMYzu&_nc_ht=scontent-amt2-1.xx&oh=f3e8510150ff69063663884d772278e7&oe=5F48835D https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109969217_3781156178568244_5147627933457029554_o.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=RC4gLayH_UAAX_3AFce&_nc_ht=scontent-amt2-1.xx&oh=ffff2c041e672b77e59dd90708bd704c&oe=5F487150 https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107650946_3781156235234905_8752219226578902306_o.jpg?_nc_cat=110&_nc_sid=07e735&_nc_ohc=mae4cIta9T4AX9-3F9W&_nc_ht=scontent-ams4-1.xx&oh=ccbebd6cb799a55bf2d7a9db73e0ba0b&oe=5F47FBEF https://scontent-ams4-1.xx.fbcdn.net/v/t1.0-9/107697014_3781156308568231_6496930764570013632_o.jpg?_nc_cat=108&_nc_sid=07e735&_nc_ohc=xofVGF-MU4MAX-Jff-8&_nc_ht=scontent-ams4-1.xx&oh=c27362456994fe41ffc75c9a83c261f3&oe=5F4A1D71 https://scontent-amt2-1.xx.fbcdn.net/v/t1.0-9/109344736_3781156401901555_5264171300975273054_o.jpg?_nc_cat=105&_nc_sid=07e735&_nc_ohc=RP0bgIFP2jEAX-ZMlzZ&_nc_ht=scontent-amt2-1.xx&oh=ab0c2451612613b0ea58ce330e25a47c&oe=5F4AF31F," food, food, food, .",FACEBOOK,SOCIAL_NETWORK,100000216976376
213755129097546,952922991847419,https://www.facebook.com/groups/213755129097546/permalink/952922991847419,2020-07-16,2020-07-31,2020-07-31,"cả nhà oi? e dự định ra hà nội chơi nhưng biết đi đau và ăn uôg những món nào đặc biệt tại hn ? e can gim homestay khu phố đi bộ a hoạc gần đó cug dc ạ ! ai bít chỗ chỉ giúp e ạ !, cả nhà oi? e dự định ra hà nội chơi nhưng biết đi đau và ăn uôg những món nào đặc biệt tại hn ? e can gim homestay khu phố đi bộ a hoạc gần đó cug dc ạ ! ai bít chỗ chỉ giúp e ạ !",108,2,0,1,0,0,0,0,81,111,,,,,FACEBOOK,SOCIAL_NETWORK,100011528749478
